Data zamówienia	Kraj odbiorcy	Cena jednostkowa	Iloœæ	Nazwa produktu	Nazwisko	Stanowisko	Region
26.03.1998	Austria	30,00 z³	18	Uncle Bob's Organic Dried Pears	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
26.03.1998	Szwecja	9,50 z³	30	Zaanse koeken	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
27.03.1998	Kanada	30,00 z³	20	Uncle Bob's Organic Dried Pears	Fuller	Wiceprezes ds. sprzeda¿y	WA
27.03.1998	Brazylia	263,50 z³	60	Côte de Blaye	Davolio	Przedstawiciel handlowy	WA
27.03.1998	Szwecja	7,75 z³	40	Rhönbräu Klosterbier	Peacock	Przedstawiciel handlowy	WA
27.03.1998	USA	6,00 z³	84	Konbu	Fuller	Wiceprezes ds. sprzeda¿y	WA
27.03.1998	USA	19,50 z³	15	Ravioli Angelo	Fuller	Wiceprezes ds. sprzeda¿y	WA
27.03.1998	Kanada	46,00 z³	9	Ipoh Coffee	Fuller	Wiceprezes ds. sprzeda¿y	WA
30.03.1998	Irlandia	17,45 z³	36	Pavlova	Fuller	Wiceprezes ds. sprzeda¿y	WA
30.03.1998	USA	19,00 z³	40	Inlagd Sill	Davolio	Przedstawiciel handlowy	WA
30.03.1998	Argentyna	81,00 z³	15	Sir Rodney's Marmalade	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
30.03.1998	Argentyna	13,00 z³	15	Original Frankfurter grüne Soße	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
30.03.1998	USA	4,50 z³	20	Guaraná Fantástica	Davolio	Przedstawiciel handlowy	WA
30.03.1998	USA	17,45 z³	55	Pavlova	Davolio	Przedstawiciel handlowy	WA
30.03.1998	Argentyna	18,00 z³	10	Lakkalikööri	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
30.03.1998	Irlandia	62,50 z³	8	Carnarvon Tigers	Fuller	Wiceprezes ds. sprzeda¿y	WA
30.03.1998	Irlandia	32,00 z³	35	Mascarpone Fabioli	Fuller	Wiceprezes ds. sprzeda¿y	WA
30.03.1998	Argentyna	21,00 z³	30	Queso Cabrales	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
31.03.1998	Wielka Brytania	46,00 z³	6	Ipoh Coffee	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
31.03.1998	USA	49,30 z³	40	Tarte au sucre	Leverling	Przedstawiciel handlowy	WA
31.03.1998	USA	30,00 z³	60	Uncle Bob's Organic Dried Pears	Leverling	Przedstawiciel handlowy	WA
31.03.1998	Wielka Brytania	30,00 z³	60	Uncle Bob's Organic Dried Pears	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
31.03.1998	Brazylia	25,00 z³	40	Grandma's Boysenberry Spread	Fuller	Wiceprezes ds. sprzeda¿y	WA
31.03.1998	Wielka Brytania	34,80 z³	20	Mozzarella di Giovanni	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
31.03.1998	Brazylia	21,00 z³	15	Queso Cabrales	Fuller	Wiceprezes ds. sprzeda¿y	WA
31.03.1998	Brazylia	9,65 z³	4	Jack's New England Clam Chowder	Fuller	Wiceprezes ds. sprzeda¿y	WA
01.04.1998	Niemcy	19,00 z³	50	Chang	Davolio	Przedstawiciel handlowy	WA
01.04.1998	Austria	24,00 z³	65	Pâte chinois	Fuller	Wiceprezes ds. sprzeda¿y	WA
01.04.1998	Austria	28,50 z³	66	Sirop d'érable	Fuller	Wiceprezes ds. sprzeda¿y	WA
01.04.1998	Austria	14,00 z³	60	Sasquatch Ale	Fuller	Wiceprezes ds. sprzeda¿y	WA
01.04.1998	Niemcy	15,00 z³	20	Outback Lager	Davolio	Przedstawiciel handlowy	WA
01.04.1998	Szwecja	123,79 z³	50	Thüringer Rostbratwurst	King	Przedstawiciel handlowy	
01.04.1998	Niemcy	18,00 z³	90	Lakkalikööri	Davolio	Przedstawiciel handlowy	WA
01.04.1998	USA	34,80 z³	2	Mozzarella di Giovanni	Davolio	Przedstawiciel handlowy	WA
01.04.1998	Szwecja	9,65 z³	35	Jack's New England Clam Chowder	King	Przedstawiciel handlowy	
01.04.1998	Austria	10,00 z³	65	Sir Rodney's Scones	Fuller	Wiceprezes ds. sprzeda¿y	WA
02.04.1998	Meksyk	53,00 z³	20	Manjimup Dried Apples	Davolio	Przedstawiciel handlowy	WA
02.04.1998	Meksyk	34,00 z³	4	Camembert Pierrot	Davolio	Przedstawiciel handlowy	WA
02.04.1998	Dania	55,00 z³	18	Raclette Courdavault	Fuller	Wiceprezes ds. sprzeda¿y	WA
02.04.1998	Niemcy	14,00 z³	40	Singaporean Hokkien Fried Mee	Peacock	Przedstawiciel handlowy	WA
03.04.1998	Polska	28,50 z³	7	Sirop d'érable	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
03.04.1998	Wenezuela	7,00 z³	20	Filo Mix	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
03.04.1998	Wenezuela	32,00 z³	50	Mascarpone Fabioli	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
03.04.1998	Niemcy	9,65 z³	20	Jack's New England Clam Chowder	Suyama	Przedstawiciel handlowy	
03.04.1998	Polska	7,75 z³	30	Rhönbräu Klosterbier	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
03.04.1998	Wenezuela	12,00 z³	20	Spegesild	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
03.04.1998	Polska	4,50 z³	12	Guaraná Fantástica	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
03.04.1998	Polska	10,00 z³	20	Longlife Tofu	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
03.04.1998	Niemcy	13,00 z³	21	Original Frankfurter grüne Soße	Suyama	Przedstawiciel handlowy	
03.04.1998	Niemcy	53,00 z³	15	Manjimup Dried Apples	Suyama	Przedstawiciel handlowy	
06.04.1998	USA	13,00 z³	30	Original Frankfurter grüne Soße	Fuller	Wiceprezes ds. sprzeda¿y	WA
06.04.1998	USA	18,00 z³	4	Chai	Leverling	Przedstawiciel handlowy	WA
06.04.1998	USA	7,00 z³	10	Filo Mix	Leverling	Przedstawiciel handlowy	WA
06.04.1998	Szwecja	12,00 z³	25	Spegesild	Fuller	Wiceprezes ds. sprzeda¿y	WA
06.04.1998	USA	18,00 z³	15	Steeleye Stout	Peacock	Przedstawiciel handlowy	WA
06.04.1998	USA	4,50 z³	30	Guaraná Fantástica	Fuller	Wiceprezes ds. sprzeda¿y	WA
06.04.1998	Szwecja	21,00 z³	25	Gustaf's Knäckebröd	Fuller	Wiceprezes ds. sprzeda¿y	WA
06.04.1998	USA	14,00 z³	24	Singaporean Hokkien Fried Mee	Peacock	Przedstawiciel handlowy	WA
06.04.1998	USA	18,40 z³	10	Boston Crab Meat	Leverling	Przedstawiciel handlowy	WA
06.04.1998	Szwecja	24,00 z³	6	Pâte chinois	Fuller	Wiceprezes ds. sprzeda¿y	WA
06.04.1998	USA	22,00 z³	25	Chef Anton's Cajun Seasoning	Fuller	Wiceprezes ds. sprzeda¿y	WA
06.04.1998	Szwecja	30,00 z³	60	Uncle Bob's Organic Dried Pears	Fuller	Wiceprezes ds. sprzeda¿y	WA
06.04.1998	USA	6,00 z³	56	Konbu	Peacock	Przedstawiciel handlowy	WA
06.04.1998	USA	24,00 z³	40	Pâte chinois	Peacock	Przedstawiciel handlowy	WA
07.04.1998	Belgia	31,23 z³	6	Gumbär Gummibärchen	Leverling	Przedstawiciel handlowy	WA
07.04.1998	Finlandia	55,00 z³	10	Raclette Courdavault	Fuller	Wiceprezes ds. sprzeda¿y	WA
07.04.1998	Belgia	18,00 z³	6	Lakkalikööri	Leverling	Przedstawiciel handlowy	WA
07.04.1998	Finlandia	18,00 z³	2	Chai	Fuller	Wiceprezes ds. sprzeda¿y	WA
07.04.1998	USA	123,79 z³	2	Thüringer Rostbratwurst	Leverling	Przedstawiciel handlowy	WA
07.04.1998	USA	18,00 z³	8	Chai	Leverling	Przedstawiciel handlowy	WA
08.04.1998	Hiszpania	4,50 z³	12	Guaraná Fantástica	Fuller	Wiceprezes ds. sprzeda¿y	WA
08.04.1998	Portugalia	123,79 z³	10	Thüringer Rostbratwurst	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
08.04.1998	Portugalia	40,00 z³	30	Northwoods Cranberry Sauce	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
08.04.1998	Hiszpania	34,00 z³	9	Camembert Pierrot	Fuller	Wiceprezes ds. sprzeda¿y	WA
08.04.1998	Portugalia	14,00 z³	14	Singaporean Hokkien Fried Mee	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
08.04.1998	Hiszpania	19,00 z³	18	Inlagd Sill	Fuller	Wiceprezes ds. sprzeda¿y	WA
08.04.1998	Austria	14,00 z³	90	Sasquatch Ale	King	Przedstawiciel handlowy	
08.04.1998	Austria	21,50 z³	21	Flotemysost	King	Przedstawiciel handlowy	
08.04.1998	Austria	45,60 z³	70	Rössle Sauerkraut	King	Przedstawiciel handlowy	
09.04.1998	W³ochy	30,00 z³	20	Uncle Bob's Organic Dried Pears	Fuller	Wiceprezes ds. sprzeda¿y	WA
09.04.1998	Hiszpania	14,00 z³	4	Singaporean Hokkien Fried Mee	Fuller	Wiceprezes ds. sprzeda¿y	WA
09.04.1998	Hiszpania	9,50 z³	20	Rogede sild	Fuller	Wiceprezes ds. sprzeda¿y	WA
09.04.1998	W³ochy	4,50 z³	10	Guaraná Fantástica	Fuller	Wiceprezes ds. sprzeda¿y	WA
09.04.1998	Hiszpania	12,50 z³	2	Scottish Longbreads	Fuller	Wiceprezes ds. sprzeda¿y	WA
09.04.1998	Niemcy	34,00 z³	36	Camembert Pierrot	Davolio	Przedstawiciel handlowy	WA
09.04.1998	Niemcy	9,20 z³	50	Teatime Chocolate Biscuits	Davolio	Przedstawiciel handlowy	WA
09.04.1998	Niemcy	21,50 z³	60	Flotemysost	Davolio	Przedstawiciel handlowy	WA
09.04.1998	Niemcy	21,50 z³	20	Flotemysost	Leverling	Przedstawiciel handlowy	WA
09.04.1998	Hiszpania	9,00 z³	10	Tunnbröd	Fuller	Wiceprezes ds. sprzeda¿y	WA
09.04.1998	Niemcy	13,25 z³	40	Escargots de Bourgogne	Leverling	Przedstawiciel handlowy	WA
10.04.1998	Wielka Brytania	12,50 z³	15	Gorgonzola Telino	Dodsworth	Przedstawiciel handlowy	
10.04.1998	Wenezuela	9,65 z³	28	Jack's New England Clam Chowder	Fuller	Wiceprezes ds. sprzeda¿y	WA
10.04.1998	Norwegia	25,89 z³	15	Nord-Ost Matjeshering	Fuller	Wiceprezes ds. sprzeda¿y	WA
10.04.1998	Wielka Brytania	19,00 z³	16	Inlagd Sill	Dodsworth	Przedstawiciel handlowy	
10.04.1998	Norwegia	13,00 z³	18	Original Frankfurter grüne Soße	Fuller	Wiceprezes ds. sprzeda¿y	WA
13.04.1998	USA	62,50 z³	10	Carnarvon Tigers	Peacock	Przedstawiciel handlowy	WA
13.04.1998	Argentyna	20,00 z³	2	Maxilaku	Suyama	Przedstawiciel handlowy	
13.04.1998	Austria	10,00 z³	25	Aniseed Syrup	Dodsworth	Przedstawiciel handlowy	
13.04.1998	Austria	55,00 z³	110	Raclette Courdavault	Dodsworth	Przedstawiciel handlowy	
13.04.1998	USA	38,00 z³	20	Queso Manchego La Pastora	Peacock	Przedstawiciel handlowy	WA
13.04.1998	USA	38,00 z³	5	Gnocchi di nonna Alice	Peacock	Przedstawiciel handlowy	WA
13.04.1998	Argentyna	12,00 z³	3	Spegesild	Suyama	Przedstawiciel handlowy	
13.04.1998	Austria	15,00 z³	30	Outback Lager	Dodsworth	Przedstawiciel handlowy	
14.04.1998	Wielka Brytania	46,00 z³	30	Ipoh Coffee	Davolio	Przedstawiciel handlowy	WA
14.04.1998	Niemcy	34,80 z³	35	Mozzarella di Giovanni	Leverling	Przedstawiciel handlowy	WA
14.04.1998	Niemcy	53,00 z³	44	Manjimup Dried Apples	Leverling	Przedstawiciel handlowy	WA
14.04.1998	Brazylia	36,00 z³	30	Gudbrandsdalsost	Dodsworth	Przedstawiciel handlowy	
14.04.1998	Niemcy	19,00 z³	11	Chang	Leverling	Przedstawiciel handlowy	WA
14.04.1998	Wielka Brytania	30,00 z³	4	Uncle Bob's Organic Dried Pears	Davolio	Przedstawiciel handlowy	WA
14.04.1998	Niemcy	31,00 z³	24	Ikura	Fuller	Wiceprezes ds. sprzeda¿y	WA
14.04.1998	Brazylia	9,20 z³	35	Teatime Chocolate Biscuits	Dodsworth	Przedstawiciel handlowy	
14.04.1998	Niemcy	81,00 z³	15	Sir Rodney's Marmalade	Leverling	Przedstawiciel handlowy	WA
14.04.1998	Niemcy	31,23 z³	63	Gumbär Gummibärchen	Leverling	Przedstawiciel handlowy	WA
15.04.1998	Wielka Brytania	2,50 z³	30	Geitost	Peacock	Przedstawiciel handlowy	WA
15.04.1998	Wielka Brytania	31,23 z³	12	Gumbär Gummibärchen	Peacock	Przedstawiciel handlowy	WA
15.04.1998	W³ochy	53,00 z³	10	Manjimup Dried Apples	Peacock	Przedstawiciel handlowy	WA
15.04.1998	W³ochy	62,50 z³	8	Carnarvon Tigers	Peacock	Przedstawiciel handlowy	WA
15.04.1998	Wielka Brytania	21,05 z³	21	Louisiana Fiery Hot Pepper Sauce	Peacock	Przedstawiciel handlowy	WA
15.04.1998	Wielka Brytania	21,50 z³	50	Flotemysost	Peacock	Przedstawiciel handlowy	WA
15.04.1998	Finlandia	18,00 z³	10	Chai	Suyama	Przedstawiciel handlowy	
15.04.1998	Finlandia	6,00 z³	20	Konbu	Suyama	Przedstawiciel handlowy	
16.04.1998	Niemcy	55,00 z³	24	Raclette Courdavault	Fuller	Wiceprezes ds. sprzeda¿y	WA
16.04.1998	Szwajcaria	38,00 z³	20	Gnocchi di nonna Alice	Peacock	Przedstawiciel handlowy	WA
16.04.1998	Kanada	49,30 z³	21	Tarte au sucre	Davolio	Przedstawiciel handlowy	WA
16.04.1998	Kanada	4,50 z³	30	Guaraná Fantástica	Davolio	Przedstawiciel handlowy	WA
16.04.1998	Niemcy	24,00 z³	35	Pâte chinois	Fuller	Wiceprezes ds. sprzeda¿y	WA
16.04.1998	Szwajcaria	43,90 z³	12	Vegie-spread	Peacock	Przedstawiciel handlowy	WA
17.04.1998	Szwajcaria	36,00 z³	36	Gudbrandsdalsost	King	Przedstawiciel handlowy	
17.04.1998	USA	4,50 z³	21	Guaraná Fantástica	Suyama	Przedstawiciel handlowy	
17.04.1998	USA	21,35 z³	70	Chef Anton's Gumbo Mix	King	Przedstawiciel handlowy	
17.04.1998	USA	55,00 z³	100	Raclette Courdavault	King	Przedstawiciel handlowy	
17.04.1998	USA	19,00 z³	100	Chang	King	Przedstawiciel handlowy	
17.04.1998	USA	55,00 z³	30	Raclette Courdavault	Fuller	Wiceprezes ds. sprzeda¿y	WA
17.04.1998	Szwajcaria	32,80 z³	70	Perth Pasties	King	Przedstawiciel handlowy	
17.04.1998	USA	123,79 z³	60	Thüringer Rostbratwurst	King	Przedstawiciel handlowy	
17.04.1998	USA	21,50 z³	16	Flotemysost	Suyama	Przedstawiciel handlowy	
17.04.1998	USA	18,00 z³	45	Chai	Suyama	Przedstawiciel handlowy	
17.04.1998	USA	263,50 z³	25	Côte de Blaye	Fuller	Wiceprezes ds. sprzeda¿y	WA
17.04.1998	USA	19,00 z³	35	Inlagd Sill	Fuller	Wiceprezes ds. sprzeda¿y	WA
17.04.1998	USA	33,25 z³	20	Wimmers gute Semmelknödel	Suyama	Przedstawiciel handlowy	
17.04.1998	USA	6,00 z³	80	Konbu	Suyama	Przedstawiciel handlowy	
20.04.1998	Belgia	14,00 z³	30	Singaporean Hokkien Fried Mee	Fuller	Wiceprezes ds. sprzeda¿y	WA
20.04.1998	USA	19,45 z³	12	Gula Malacca	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
20.04.1998	Belgia	7,45 z³	10	Tourtiere	Fuller	Wiceprezes ds. sprzeda¿y	WA
20.04.1998	Niemcy	55,00 z³	30	Raclette Courdavault	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
20.04.1998	Niemcy	6,00 z³	7	Konbu	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
20.04.1998	Belgia	18,00 z³	10	Chai	Fuller	Wiceprezes ds. sprzeda¿y	WA
20.04.1998	USA	10,00 z³	15	Sir Rodney's Scones	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
20.04.1998	USA	28,50 z³	6	Sirop d'érable	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
20.04.1998	Belgia	18,00 z³	60	Steeleye Stout	Fuller	Wiceprezes ds. sprzeda¿y	WA
21.04.1998	Wenezuela	45,60 z³	20	Rössle Sauerkraut	Davolio	Przedstawiciel handlowy	WA
21.04.1998	Belgia	7,00 z³	2	Filo Mix	Davolio	Przedstawiciel handlowy	WA
21.04.1998	Wenezuela	20,00 z³	60	Maxilaku	Davolio	Przedstawiciel handlowy	WA
21.04.1998	Wenezuela	18,00 z³	24	Steeleye Stout	Davolio	Przedstawiciel handlowy	WA
21.04.1998	Belgia	18,40 z³	5	Boston Crab Meat	Davolio	Przedstawiciel handlowy	WA
21.04.1998	Hiszpania	15,00 z³	4	Outback Lager	King	Przedstawiciel handlowy	
21.04.1998	Wenezuela	19,50 z³	28	Ravioli Angelo	Davolio	Przedstawiciel handlowy	WA
21.04.1998	Belgia	21,50 z³	30	Flotemysost	Davolio	Przedstawiciel handlowy	WA
22.04.1998	USA	10,00 z³	20	Sir Rodney's Scones	Peacock	Przedstawiciel handlowy	WA
22.04.1998	Brazylia	19,45 z³	15	Gula Malacca	Fuller	Wiceprezes ds. sprzeda¿y	WA
22.04.1998	Brazylia	28,50 z³	4	Sirop d'érable	Fuller	Wiceprezes ds. sprzeda¿y	WA
22.04.1998	Szwajcaria	43,90 z³	30	Vegie-spread	Leverling	Przedstawiciel handlowy	WA
22.04.1998	Szwajcaria	19,00 z³	30	Chang	Leverling	Przedstawiciel handlowy	WA
22.04.1998	Francja	21,00 z³	10	Queso Cabrales	Buchanan	Dyrektor ds. sprzeda¿y	
23.04.1998	Niemcy	32,00 z³	15	Mascarpone Fabioli	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
23.04.1998	Kanada	2,50 z³	15	Geitost	Suyama	Przedstawiciel handlowy	
23.04.1998	Polska	49,30 z³	12	Tarte au sucre	Peacock	Przedstawiciel handlowy	WA
23.04.1998	Niemcy	18,00 z³	18	Steeleye Stout	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
23.04.1998	Kanada	53,00 z³	24	Manjimup Dried Apples	Suyama	Przedstawiciel handlowy	
23.04.1998	Niemcy	38,00 z³	20	Queso Manchego La Pastora	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
24.04.1998	Wielka Brytania	18,00 z³	25	Chai	King	Przedstawiciel handlowy	
24.04.1998	Kanada	12,50 z³	42	Scottish Longbreads	King	Przedstawiciel handlowy	
24.04.1998	Brazylia	19,00 z³	10	Chang	Leverling	Przedstawiciel handlowy	WA
24.04.1998	Wielka Brytania	21,35 z³	30	Chef Anton's Gumbo Mix	King	Przedstawiciel handlowy	
24.04.1998	Brazylia	38,00 z³	4	Queso Manchego La Pastora	Leverling	Przedstawiciel handlowy	WA
27.04.1998	Francja	4,50 z³	10	Guaraná Fantástica	King	Przedstawiciel handlowy	
27.04.1998	Austria	62,50 z³	35	Carnarvon Tigers	Fuller	Wiceprezes ds. sprzeda¿y	WA
27.04.1998	Brazylia	28,50 z³	10	Sirop d'érable	Leverling	Przedstawiciel handlowy	WA
27.04.1998	Szwecja	18,00 z³	50	Lakkalikööri	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
27.04.1998	Brazylia	46,00 z³	30	Ipoh Coffee	Leverling	Przedstawiciel handlowy	WA
27.04.1998	Austria	32,00 z³	20	Mascarpone Fabioli	Fuller	Wiceprezes ds. sprzeda¿y	WA
27.04.1998	Austria	33,25 z³	25	Wimmers gute Semmelknödel	Fuller	Wiceprezes ds. sprzeda¿y	WA
28.04.1998	Wielka Brytania	34,00 z³	50	Camembert Pierrot	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
28.04.1998	Argentyna	2,50 z³	10	Geitost	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
28.04.1998	Wenezuela	53,00 z³	20	Manjimup Dried Apples	King	Przedstawiciel handlowy	
28.04.1998	Wenezuela	4,50 z³	15	Guaraná Fantástica	King	Przedstawiciel handlowy	
28.04.1998	Argentyna	14,00 z³	20	Laughing Lumberjack Lager	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
28.04.1998	Wenezuela	14,00 z³	15	NuNuCa Nuß-Nougat-Creme	King	Przedstawiciel handlowy	
28.04.1998	Wenezuela	19,50 z³	20	Ravioli Angelo	King	Przedstawiciel handlowy	
28.04.1998	Wielka Brytania	30,00 z³	40	Uncle Bob's Organic Dried Pears	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
28.04.1998	Wielka Brytania	24,00 z³	35	Pâte chinois	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
29.04.1998	Niemcy	10,00 z³	3	Sir Rodney's Scones	Dodsworth	Przedstawiciel handlowy	
29.04.1998	Niemcy	28,50 z³	4	Sirop d'érable	Dodsworth	Przedstawiciel handlowy	
29.04.1998	Brazylia	34,00 z³	35	Camembert Pierrot	Fuller	Wiceprezes ds. sprzeda¿y	WA
29.04.1998	Niemcy	34,00 z³	21	Camembert Pierrot	Dodsworth	Przedstawiciel handlowy	
29.04.1998	Brazylia	6,00 z³	30	Konbu	Fuller	Wiceprezes ds. sprzeda¿y	WA
29.04.1998	Wielka Brytania	15,00 z³	3	Outback Lager	Leverling	Przedstawiciel handlowy	WA
29.04.1998	Brazylia	39,00 z³	12	Alice Mutton	Fuller	Wiceprezes ds. sprzeda¿y	WA
30.04.1998	W³ochy	34,00 z³	4	Camembert Pierrot	Fuller	Wiceprezes ds. sprzeda¿y	WA
30.04.1998	W³ochy	15,00 z³	12	Outback Lager	Peacock	Przedstawiciel handlowy	WA
30.04.1998	Irlandia	18,40 z³	40	Boston Crab Meat	Leverling	Przedstawiciel handlowy	WA
30.04.1998	W³ochy	32,80 z³	10	Perth Pasties	Peacock	Przedstawiciel handlowy	WA
30.04.1998	USA	34,00 z³	15	Camembert Pierrot	Peacock	Przedstawiciel handlowy	WA
30.04.1998	Irlandia	14,00 z³	30	Sasquatch Ale	Leverling	Przedstawiciel handlowy	WA
30.04.1998	Irlandia	9,65 z³	30	Jack's New England Clam Chowder	Leverling	Przedstawiciel handlowy	WA
30.04.1998	W³ochy	13,00 z³	10	Original Frankfurter grüne Soße	Fuller	Wiceprezes ds. sprzeda¿y	WA
01.05.1998	USA	32,80 z³	25	Perth Pasties	Davolio	Przedstawiciel handlowy	WA
01.05.1998	USA	24,00 z³	4	Pâte chinois	Davolio	Przedstawiciel handlowy	WA
01.05.1998	Wenezuela	7,45 z³	20	Tourtiere	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
01.05.1998	USA	39,00 z³	77	Alice Mutton	Davolio	Przedstawiciel handlowy	WA
01.05.1998	USA	12,50 z³	55	Scottish Longbreads	Davolio	Przedstawiciel handlowy	WA
01.05.1998	USA	14,00 z³	35	Sasquatch Ale	King	Przedstawiciel handlowy	
01.05.1998	Wenezuela	25,89 z³	4	Nord-Ost Matjeshering	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
01.05.1998	USA	9,20 z³	42	Teatime Chocolate Biscuits	King	Przedstawiciel handlowy	
01.05.1998	USA	9,65 z³	12	Jack's New England Clam Chowder	Davolio	Przedstawiciel handlowy	WA
01.05.1998	USA	17,45 z³	3	Pavlova	King	Przedstawiciel handlowy	
04.05.1998	Niemcy	9,65 z³	9	Jack's New England Clam Chowder	Davolio	Przedstawiciel handlowy	WA
04.05.1998	Brazylia	45,60 z³	8	Rössle Sauerkraut	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
04.05.1998	Meksyk	18,00 z³	20	Chartreuse verte	Davolio	Przedstawiciel handlowy	WA
04.05.1998	Brazylia	46,00 z³	36	Ipoh Coffee	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
04.05.1998	Brazylia	13,00 z³	28	Original Frankfurter grüne Soße	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
05.05.1998	Niemcy	18,00 z³	40	Chai	Fuller	Wiceprezes ds. sprzeda¿y	WA
05.05.1998	Meksyk	21,00 z³	10	Queso Cabrales	Fuller	Wiceprezes ds. sprzeda¿y	WA
05.05.1998	Niemcy	19,00 z³	20	Chang	Fuller	Wiceprezes ds. sprzeda¿y	WA
05.05.1998	Wenezuela	6,00 z³	10	Konbu	Davolio	Przedstawiciel handlowy	WA
05.05.1998	Wenezuela	30,00 z³	15	Uncle Bob's Organic Dried Pears	Davolio	Przedstawiciel handlowy	WA
05.05.1998	Meksyk	4,50 z³	20	Guaraná Fantástica	Fuller	Wiceprezes ds. sprzeda¿y	WA
05.05.1998	Austria	33,25 z³	130	Wimmers gute Semmelknödel	Peacock	Przedstawiciel handlowy	WA
05.05.1998	Austria	16,25 z³	22	Valkoinen suklaa	Peacock	Przedstawiciel handlowy	WA
05.05.1998	Austria	19,00 z³	8	Chang	Peacock	Przedstawiciel handlowy	WA
05.05.1998	Austria	9,65 z³	40	Jack's New England Clam Chowder	Peacock	Przedstawiciel handlowy	WA
05.05.1998	Niemcy	17,45 z³	30	Pavlova	Fuller	Wiceprezes ds. sprzeda¿y	WA
05.05.1998	Niemcy	12,50 z³	20	Gorgonzola Telino	Fuller	Wiceprezes ds. sprzeda¿y	WA
06.05.1998	USA	15,00 z³	2	Röd Kaviar	Davolio	Przedstawiciel handlowy	WA
06.05.1998	USA	33,25 z³	2	Wimmers gute Semmelknödel	Davolio	Przedstawiciel handlowy	WA
06.05.1998	USA	31,00 z³	1	Ikura	Davolio	Przedstawiciel handlowy	WA
06.05.1998	Francja	23,25 z³	20	Tofu	Peacock	Przedstawiciel handlowy	WA
06.05.1998	USA	40,00 z³	2	Northwoods Cranberry Sauce	Davolio	Przedstawiciel handlowy	WA
06.05.1998	USA	9,65 z³	3	Jack's New England Clam Chowder	Davolio	Przedstawiciel handlowy	WA
06.05.1998	USA	9,00 z³	2	Tunnbröd	Davolio	Przedstawiciel handlowy	WA
06.05.1998	USA	13,00 z³	2	Original Frankfurter grüne Soße	Davolio	Przedstawiciel handlowy	WA
06.05.1998	USA	30,00 z³	1	Uncle Bob's Organic Dried Pears	Davolio	Przedstawiciel handlowy	WA
06.05.1998	USA	12,00 z³	3	Spegesild	Davolio	Przedstawiciel handlowy	WA
06.05.1998	Szwajcaria	19,00 z³	10	Chang	Callahan	Koordynator sprzeda¿y wewnêtrznej	WA
06.05.1998	USA	19,00 z³	24	Chang	Davolio	Przedstawiciel handlowy	WA
06.05.1998	USA	7,00 z³	2	Filo Mix	Davolio	Przedstawiciel handlowy	WA
06.05.1998	USA	10,00 z³	4	Aniseed Syrup	Davolio	Przedstawiciel handlowy	WA
06.05.1998	Francja	9,20 z³	10	Teatime Chocolate Biscuits	Peacock	Przedstawiciel handlowy	WA
06.05.1998	USA	32,00 z³	1	Mascarpone Fabioli	Davolio	Przedstawiciel handlowy	WA
06.05.1998	USA	81,00 z³	1	Sir Rodney's Marmalade	Davolio	Przedstawiciel handlowy	WA
06.05.1998	USA	17,45 z³	2	Pavlova	Davolio	Przedstawiciel handlowy	WA
06.05.1998	Dania	17,45 z³	14	Pavlova	King	Przedstawiciel handlowy	
06.05.1998	USA	25,00 z³	1	Grandma's Boysenberry Spread	Davolio	Przedstawiciel handlowy	WA
